Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2012,2.194,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2011,2.217,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2010,2.24,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2009,2.262,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2008,2.282,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2007,2.301,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2006,2.321,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2005,2.344,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2004,2.373,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2003,2.409,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2002,2.455,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2001,2.512,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,2000,2.582,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1999,2.666,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1998,2.762,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1997,2.87,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1996,2.988,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1995,3.116,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1994,3.254,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1993,3.401,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1992,3.551,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1991,3.701,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1990,3.842,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1989,3.966,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1988,4.068,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1987,4.146,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1986,4.2,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1985,4.231,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1984,4.243,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1983,4.245,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1982,4.243,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1981,4.244,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1980,4.251,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1979,4.269,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1978,4.299,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1977,4.337,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1976,4.385,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1975,4.436,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1974,4.479,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1973,4.512,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1972,4.537,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1971,4.561,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1970,4.604,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1969,4.69,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1968,4.835,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1967,5.04,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1966,5.3,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1965,5.597,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1964,5.906,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1963,6.196,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1962,6.442,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1961,6.627,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Grenada,GRD,1960,6.743,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2019,2.293,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2018,2.313,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2017,2.334,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2016,2.358,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2015,2.383,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2014,2.406,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2013,2.429,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2012,2.45,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2011,2.469,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2010,2.488,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2009,2.509,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2008,2.534,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2007,2.564,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2006,2.598,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2005,2.636,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2004,2.677,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2003,2.718,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2002,2.758,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2001,2.794,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,2000,2.824,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1999,2.846,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1998,2.86,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1997,2.867,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1996,2.87,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1995,2.872,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1994,2.881,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1993,2.899,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1992,2.929,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1991,2.969,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1990,3.013,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1989,3.053,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1988,3.082,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1987,3.097,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1986,3.099,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1985,3.095,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1984,3.092,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1983,3.1,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1982,3.128,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1981,3.177,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1980,3.248,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1979,3.34,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1978,3.447,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1977,3.561,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1976,3.681,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1975,3.801,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1974,3.917,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1973,4.028,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1972,4.137,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1971,4.248,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1970,4.372,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1969,4.526,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1968,4.716,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1967,4.939,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1966,5.187,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1965,5.439,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1964,5.67,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1963,5.857,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1962,5.984,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1961,6.048,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guam,GUM,1960,6.052,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2019,2.822,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2018,2.87,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2017,2.92,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2016,2.973,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2015,3.029,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2014,3.088,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2013,3.151,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2012,3.219,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2011,3.292,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2010,3.375,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2009,3.471,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2008,3.58,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2007,3.701,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2006,3.833,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2005,3.971,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2004,4.11,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2003,4.245,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2002,4.372,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2001,4.49,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2000,4.598,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1999,4.699,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1998,4.797,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1997,4.895,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1996,4.993,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1995,5.087,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1994,5.174,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1993,5.252,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1992,5.32,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1991,5.38,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1990,5.437,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1989,5.5,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1988,5.572,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1987,5.658,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1986,5.757,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1985,5.865,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1984,5.977,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1983,6.086,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1982,6.185,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1981,6.271,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1980,6.342,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1979,6.399,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1978,6.443,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1977,6.48,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1976,6.51,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1975,6.535,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1974,6.558,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1973,6.578,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1972,6.599,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1971,6.62,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1970,6.642,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1969,6.664,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1968,6.685,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1967,6.705,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1966,6.724,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1965,6.744,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1964,6.767,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1963,6.794,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1962,6.824,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1961,6.859,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,1960,6.896,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2019,4.625,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2018,4.7,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2017,4.777,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2016,4.854,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2015,4.933,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2014,5.013,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2013,5.094,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2012,5.175,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2011,5.256,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2010,5.336,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2009,5.417,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2008,5.496,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2007,5.575,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2006,5.653,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2005,5.729,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2004,5.804,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2003,5.877,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2002,5.947,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2001,6.015,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,2000,6.082,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1999,6.147,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1998,6.211,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1997,6.273,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1996,6.334,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1995,6.391,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1994,6.444,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1993,6.493,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1992,6.535,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1991,6.57,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1990,6.598,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1989,6.618,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1988,6.631,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1987,6.637,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1986,6.637,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1985,6.631,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1984,6.619,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1983,6.602,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1982,6.581,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1981,6.557,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1980,6.529,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1979,6.5,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1978,6.467,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1977,6.434,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1976,6.4,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1975,6.367,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1974,6.336,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1973,6.308,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1972,6.283,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1971,6.262,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1970,6.243,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guinea,GIN,1969,6.228,female
